gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Gm28679",0,NA,NA,NA,NA,NA
"	Gm28681",0,NA,NA,NA,NA,NA
"	Gm28684",0,NA,NA,NA,NA,NA
"	Gm28687",0,NA,NA,NA,NA,NA
"	Gm28689",0,NA,NA,NA,NA,NA
"	Gm28690",0,NA,NA,NA,NA,NA
"	Gm28691",0,NA,NA,NA,NA,NA
"	Gm28692",0,NA,NA,NA,NA,NA
"	Gm28694",0.300002204,0.105169591,0.312193994,0.336872562,0.73621297,NA
"	Gm28696",0,NA,NA,NA,NA,NA
"	Gm28697",0,NA,NA,NA,NA,NA
"	Gm28701",0,NA,NA,NA,NA,NA
"	Gm28702",0,NA,NA,NA,NA,NA
"	Gm28703",0.107586866,0,0.281660955,0,1,NA
"	Gm28704",0,NA,NA,NA,NA,NA
"	Gm28706",0.393481182,-0.208697937,0.31657955,-0.659227476,0.509749706,NA
"	Gm28709",0,NA,NA,NA,NA,NA
"	Gm28710",0.249939391,0,0.306016078,0,1,NA
"	Gm28718",0.053625783,0,0.277257014,0,1,NA
"	Gm28719",0.462872215,0,0.313474917,0,1,NA
"	Gm28720",1.21699807,-0.329436184,0.593924162,-0.554677188,0.579115483,NA
"	Gm28721",0.462676308,-0.130734338,0.3593393,-0.363818649,0.715993436,NA
"	Gm28722",0.74361183,0,0.406660989,0,1,NA
"	Gm28723",1.078495312,-0.408591706,0.583634811,-0.70008111,0.483876652,NA
"	Gm28725",0,NA,NA,NA,NA,NA
"	Gm28726",0,NA,NA,NA,NA,NA
"	Gm28727",2.978029187,0.376605062,0.731209812,0.515043775,0.606522431,NA
"	Gm28729",0.369807833,0,0.314516065,0,1,NA
"	Gm28730",0.106084002,0,0.283363815,0,1,NA
"	Gm28732",0,NA,NA,NA,NA,NA
"	Gm28733",0,NA,NA,NA,NA,NA
"	Gm28735",0,NA,NA,NA,NA,NA
"	Gm28741",0,NA,NA,NA,NA,NA
"	Gm28743",0,NA,NA,NA,NA,NA
"	Gm28744",0.051430246,0,0.277257014,0,1,NA
"	Gm28745",0.254165341,0,0.306906509,0,1,NA
"	Gm28746",0.102860492,0,0.281333602,0,1,NA
"	Gm28747",0.0462318,0,0.27725721,0,1,NA
"	Gm28750",0.509746478,0,0.431657794,0,1,NA
"	Gm28753",0,NA,NA,NA,NA,NA
"	Gm28754",0,NA,NA,NA,NA,NA
"	Gm28758",0,NA,NA,NA,NA,NA
"	Gm28760",0.308581477,0,0.30584569,0,1,NA
"	Gm28761",0,NA,NA,NA,NA,NA
"	Gm28762",0,NA,NA,NA,NA,NA
"	Gm28763",0,NA,NA,NA,NA,NA
"	Gm28764",0,NA,NA,NA,NA,NA
"	Gm28765",0,NA,NA,NA,NA,NA
"	Gm28771",0,NA,NA,NA,NA,NA
"	Gm28772",0.048325547,0,0.277257014,0,1,NA
"	Gm28774",0,NA,NA,NA,NA,NA
"	Gm28775",0.051712318,0,0.277257014,0,1,NA
"	Gm28777",0.206825765,0.141781831,0.304058547,0.466297798,0.641002355,NA
"	Gm28778",0,NA,NA,NA,NA,NA
"	Gm28782",0.235273533,0,0.306041889,0,1,NA
"	Gm28783",0.058577026,0,0.277257014,0,1,NA
"	Gm28784",0.928803885,-0.417461249,0.45312767,-0.921288361,0.356899896,NA
"	Gm28786",0,NA,NA,NA,NA,NA
"	Gm28789",0,NA,NA,NA,NA,NA
"	Gm28792",0.31676955,0.098246626,0.312910714,0.31397655,0.753538849,NA
"	Gm28793",0,NA,NA,NA,NA,NA
"	Gm28798",0,NA,NA,NA,NA,NA
"	Gm28799",0,NA,NA,NA,NA,NA
"	Gm28800",1.351081004,-0.318221906,0.700751403,-0.454115261,0.64974587,NA
"	Gm28806",0.094490807,0,0.28099426,0,1,NA
"	Gm28807",0.261264689,-0.158574798,0.308653493,-0.513763171,0.60741758,NA
"	Gm28810",0,NA,NA,NA,NA,NA
"	Gm28811",0,NA,NA,NA,NA,NA
"	Gm28813",0,NA,NA,NA,NA,NA
"	Gm28816",0,NA,NA,NA,NA,NA
"	Gm28817",0,NA,NA,NA,NA,NA
"	Gm28818",0.702937419,0,0.444891971,0,1,NA
"	Gm28820",0,NA,NA,NA,NA,NA
"	Gm28821",0.450552388,0,0.317348507,0,1,NA
"	Gm28822",0.35427319,0,0.313033505,0,1,NA
"	Gm28823",0,NA,NA,NA,NA,NA
"	Gm28824",0,NA,NA,NA,NA,NA
"	Gm28826",0.199452045,0,0.301065363,0,1,NA
"	Gm28827",0,NA,NA,NA,NA,NA
"	Gm28832",0,NA,NA,NA,NA,NA
"	Gm28834",0.051712318,0,0.277257014,0,1,NA
"	Gm28836",0.291311593,0.145837298,0.314613444,0.463544393,0.642974202,NA
"	Gm28839",0.048325547,0,0.277257014,0,1,NA
"	Gm28842",0,NA,NA,NA,NA,NA
"	Gm28845",0,NA,NA,NA,NA,NA
"	Gm2885",2.936636602,0.940952338,0.752149539,1.251017635,0.210928043,NA
"	Gm28850",0,NA,NA,NA,NA,NA
"	Gm28851",0,NA,NA,NA,NA,NA
"	Gm28852",0,NA,NA,NA,NA,NA
"	Gm28853",0,NA,NA,NA,NA,NA
"	Gm28856",0.564933318,0,0.415210757,0,1,NA
"	Gm28857",0,NA,NA,NA,NA,NA
"	Gm28858",0,NA,NA,NA,NA,NA
"	Gm28863",0.154290738,0,0.288303695,0,1,NA
"	Gm28864",0.244860912,0,0.306234033,0,1,NA
"	Gm28865",0.376124721,-0.121315018,0.425452962,-0.285143197,0.775534437,NA
"	Gm28866",0,NA,NA,NA,NA,NA
"	Gm28867",0.863682236,0,0.535245868,0,1,NA
"	Gm28869",1.772621879,0.300850801,0.730511653,0.411835731,0.68045983,NA
"	Gm28870",0,NA,NA,NA,NA,NA
"	Gm28872",0.107033748,0,0.283325873,0,1,NA
"	Gm28873",0,NA,NA,NA,NA,NA
"	Gm28874",2.742530694,-0.197408799,0.723333436,-0.272915352,0.784918285,NA
"	Gm28876",0.355505949,0,0.313471455,0,1,NA
"	Gm28878",0,NA,NA,NA,NA,NA
"	Gm2888",0.254511898,0,0.306977931,0,1,NA
"	Gm28880",0,NA,NA,NA,NA,NA
"	Gm28881",0.203027419,0,0.301342051,0,1,NA
"	Gm28886",0,NA,NA,NA,NA,NA
"	Gm28887",0,NA,NA,NA,NA,NA
"	Gm28888",0,NA,NA,NA,NA,NA
"	Gm28889",0,NA,NA,NA,NA,NA
"	Gm28890",0,NA,NA,NA,NA,NA
"	Gm28891",0,NA,NA,NA,NA,NA
"	Gm28892",3.042357265,0.248153475,0.725490509,0.342049237,0.732313839,NA
"	Gm28893",0.423545443,0,0.404599634,0,1,NA
"	Gm28897",0,NA,NA,NA,NA,NA
"	Gm28898",0,NA,NA,NA,NA,NA
"	Gm28901",1.166759024,0.797008033,0.616307867,1.29319789,0.195942625,NA
"	Gm28902",0.175947202,-0.112375555,0.298911274,-0.375949536,0.706954413,NA
"	Gm28904",0.153483365,0,0.291537838,0,1,NA
"	Gm28905",0.242558436,0,0.306039006,0,1,NA
"	Gm28908",0,NA,NA,NA,NA,NA
"	Gm28913",0.185291632,-0.105023313,0.30122063,-0.348659098,0.727345255,NA
"	Gm28914",0.345971518,0,0.351877276,0,1,NA
"	Gm28919",0.363241869,-0.120735758,0.314295254,-0.384147571,0.700869075,NA
"	Gm28928",0.734129238,0,0.570990498,0,1,NA
"	Gm28930",0,NA,NA,NA,NA,NA
"	Gm28932",0,NA,NA,NA,NA,NA
"	Gm28938",0,NA,NA,NA,NA,NA
"	Gm28940",0.749735872,-0.069528348,0.524447403,-0.132574492,0.894529907,NA
"	Gm28941",0.790727121,-0.197188415,0.527636133,-0.373720453,0.708612307,NA
"	Gm28944",0,NA,NA,NA,NA,NA
"	Gm28945",0,NA,NA,NA,NA,NA
"	Gm28947",0,NA,NA,NA,NA,NA
"	Gm28948",0,NA,NA,NA,NA,NA
"	Gm2895",0.927335041,-0.163554596,0.616381363,-0.265346433,0.790742598,NA
"	Gm28950",0,NA,NA,NA,NA,NA
"	Gm28954",0,NA,NA,NA,NA,NA
"	Gm28955",0.051430246,0,0.277257014,0,1,NA
"	Gm28959",0,NA,NA,NA,NA,NA
"	Gm28960",1.348734227,-1.252447733,0.697957372,-1.794447316,0.072741801,NA
"	Gm28961",0,NA,NA,NA,NA,NA
"	Gm28962",0,NA,NA,NA,NA,NA
"	Gm28963",0.05615662,0,0.277257014,0,1,NA
"	Gm28964",0,NA,NA,NA,NA,NA
"	Gm28965",0,NA,NA,NA,NA,NA
"	Gm28966",0,NA,NA,NA,NA,NA
"	Gm28967",0,NA,NA,NA,NA,NA
"	Gm2897",0.162577453,-0.219540074,0.298615604,-0.735192907,0.462222018,NA
"	Gm28970",0,NA,NA,NA,NA,NA
"	Gm28971",0,NA,NA,NA,NA,NA
"	Gm28972",0,NA,NA,NA,NA,NA
"	Gm28977",0,NA,NA,NA,NA,NA
"	Gm28979",0.604835667,-0.269328097,0.417300413,-0.645405775,0.518664262,NA
"	Gm28981",0.111207004,0,0.281901958,0,1,NA
"	Gm28982",0.762328925,0.056537349,0.550081365,0.102779974,0.918137599,NA
"	Gm28984",0,NA,NA,NA,NA,NA
"	Gm28985",0.258561591,0,0.30185389,0,1,NA
"	Gm28986",0,NA,NA,NA,NA,NA
"	Gm28987",0,NA,NA,NA,NA,NA
"	Gm28988",1.126962177,-0.881380493,0.664564835,-1.326252077,0.184756215,NA
"	Gm28989",0.307357498,0,0.31121124,0,1,NA
"	Gm28991",0.279730553,-0.387014956,0.311604544,-1.242006779,0.214234061,NA
"	Gm28993",0,NA,NA,NA,NA,NA
"	Gm28994",0,NA,NA,NA,NA,NA
"	Gm28998",0.182015821,0,0.296993984,0,1,NA
"	Gm28999",0,NA,NA,NA,NA,NA
"	Gm29003",0,NA,NA,NA,NA,NA
"	Gm29005",0.059890988,0,0.277257014,0,1,NA
"	Gm29006",0.163315624,0,0.293192604,0,1,NA
"	Gm29007",0.411441969,0,0.311465193,0,1,NA
"	Gm29008",0.107033748,0,0.283325873,0,1,NA
"	Gm29009",0.531039984,0.040022339,0.403690948,0.099141037,0.92102629,NA
"	Gm29010",0,NA,NA,NA,NA,NA
"	Gm29012",0.051712318,0,0.277257014,0,1,NA
"	Gm29015",0,NA,NA,NA,NA,NA
"	Gm29016",0.477365994,-0.144233031,0.319805152,-0.451002837,0.651987505,NA
"	Gm29017",0.361080279,0,0.312657135,0,1,NA
"	Gm29018",0.15457281,0,0.291832006,0,1,NA
"	Gm29019",0.102860492,0,0.281333602,0,1,NA
"	Gm29020",0,NA,NA,NA,NA,NA
"	Gm29021",0,NA,NA,NA,NA,NA
"	Gm29023",0,NA,NA,NA,NA,NA
"	Gm29025",0,NA,NA,NA,NA,NA
"	Gm29027",0,NA,NA,NA,NA,NA
"	Gm29028",0,NA,NA,NA,NA,NA
"	Gm29040",0.408573108,0,0.315488751,0,1,NA
"	Gm29042",0.051712318,0,0.277257014,0,1,NA
"	Gm29043",0,NA,NA,NA,NA,NA
"	Gm29044",0,NA,NA,NA,NA,NA
"	Gm29046",0.096651093,0,0.28104271,0,1,NA
"	Gm29049",0,NA,NA,NA,NA,NA
"	Gm29050",0.679809706,0,0.437651547,0,1,NA
"	Gm29051",0.102860492,0,0.281333602,0,1,NA
"	Gm29052",0.420537083,0,0.31565677,0,1,NA
"	Gm29053",0.083214664,0,0.281026656,0,1,NA
"	Gm29054",0.201113421,0,0.301169003,0,1,NA
"	Gm29055",0.242671117,0,0.303546865,0,1,NA
"	Gm29056",0,NA,NA,NA,NA,NA
"	Gm29060",0,NA,NA,NA,NA,NA
"	Gm29061",0,NA,NA,NA,NA,NA
"	Gm29063",0,NA,NA,NA,NA,NA
"	Gm29064",0.631738586,0,0.320588603,0,1,NA
"	Gm29065",0.051430246,0,0.277257014,0,1,NA
"	Gm29066",0.139697943,0,0.28951994,0,1,NA
"	Gm29067",0.272689898,0,0.308410698,0,1,NA
"	Gm29069",0.221879356,-0.178163973,0.305457377,-0.583269505,0.559711888,NA
"	Gm29070",0,NA,NA,NA,NA,NA
"	Gm29071",0,NA,NA,NA,NA,NA
"	Gm29074",0,NA,NA,NA,NA,NA
"	Gm29077",0,NA,NA,NA,NA,NA
"	Gm29078",0,NA,NA,NA,NA,NA
"	Gm29080",0,NA,NA,NA,NA,NA
"	Gm29081",0,NA,NA,NA,NA,NA
"	Gm29082",0,NA,NA,NA,NA,NA
"	Gm29083",0.53242783,0,0.439943107,0,1,NA
"	Gm29084",0.495634181,0.05016637,0.488028179,0.102794003,0.918126465,NA
"	Gm29087",0.147423917,0,0.290562655,0,1,NA
"	Gm29088",0.110289345,0,0.283837705,0,1,NA
"	Gm29089",0,NA,NA,NA,NA,NA
"	Gm29090",0,NA,NA,NA,NA,NA
"	Gm29091",0,NA,NA,NA,NA,NA
"	Gm29093",0.929393158,0.305391447,0.558887845,0.546427069,0.584772408,NA
"	Gm29094",0,NA,NA,NA,NA,NA
"	Gm29095",0.156249097,0,0.294031653,0,1,NA
"	Gm29096",0.318730486,0,0.311634164,0,1,NA
"	Gm29098",0,NA,NA,NA,NA,NA
"	Gm29099",0.135707047,0.35974917,0.293235603,1.226826368,0.219887858,NA
"	Gm29100",0.29815965,0.112720182,0.316203064,0.356480358,0.721480859,NA
"	Gm29101",0.510988547,-0.183696725,0.431403329,-0.425812024,0.670244824,NA
"	Gm29103",0,NA,NA,NA,NA,NA
"	Gm29106",1.114182594,0,0.593809495,0,1,NA
"	Gm29107",0.289290069,0.225292735,0.324120863,0.695088658,0.486999742,NA
"	Gm29108",0,NA,NA,NA,NA,NA
"	Gm29110",0.044563425,0,0.277257014,0,1,NA
"	Gm29112",1.13267593,-0.324245795,0.541158543,-0.599169687,0.549059735,NA
"	Gm29113",0.722218982,0,0.320630164,0,1,NA
"	Gm29114",2.591082209,0.802186988,0.657106739,1.220786427,0.222166894,NA
"	Gm29116",0,NA,NA,NA,NA,NA
"	Gm29117",0,NA,NA,NA,NA,NA
"	Gm29122",0,NA,NA,NA,NA,NA
"	Gm29123",2.06906917,0.478344342,0.710835299,0.672932736,0.500990085,NA
"	Gm29128",0.450177038,0,0.395088704,0,1,NA
"	Gm29129",0.592383579,-0.121751369,0.386848764,-0.314726013,0.752969692,NA
"	Gm2913",0,NA,NA,NA,NA,NA
"	Gm29130",0,NA,NA,NA,NA,NA
"	Gm29131",0,NA,NA,NA,NA,NA
"	Gm29132",0,NA,NA,NA,NA,NA
"	Gm29133",0.300358732,-0.075126506,0.31573615,-0.23794078,0.811927026,NA
"	Gm29135",0.299947015,-0.071122979,0.311776672,-0.228121555,0.819551744,NA
"	Gm29137",0.10690365,-0.259603725,0.28445042,-0.912650173,0.361426558,NA
"	Gm29139",0.051430246,0,0.277257014,0,1,NA
"	Gm29146",0,NA,NA,NA,NA,NA
"	Gm29151",0.284958178,-0.200419607,0.312226079,-0.641905403,0.520934606,NA
"	Gm29152",0.103142564,0,0.282962729,0,1,NA
"	Gm29154",0.42334833,0,0.317155971,0,1,NA
"	Gm29155",1.044555161,0.13313119,0.519314121,0.256359657,0.797673136,NA
"	Gm29156",1.891518601,-0.631680368,0.727305838,-0.868520964,0.385109201,NA
"	Gm29157",0.045571811,0.255878149,0.277257014,0.92289153,0.356063735,NA
"	Gm29158",0.252910063,0,0.307457318,0,1,NA
"	Gm2916",0.053625783,0,0.277257014,0,1,NA
"	Gm29162",0,NA,NA,NA,NA,NA
"	Gm29163",0.097241851,0,0.281032787,0,1,NA
"	Gm29166",0,NA,NA,NA,NA,NA
"	Gm29168",0.370861375,0.458798721,0.31583348,1.452660185,0.146318127,NA
"	Gm29172",0.028523285,-0.227761424,0.278474831,-0.817888724,0.41342073,NA
"	Gm29173",0,NA,NA,NA,NA,NA
"	Gm29174",0.209549943,0,0.302063908,0,1,NA
"	Gm29175",0.203970733,0,0.301325628,0,1,NA
"	Gm29176",0.06067185,-0.252928604,0.279121582,-0.906159254,0.364851566,NA
"	Gm29177",0.178458825,-0.289493726,0.302075224,-0.958349785,0.337886407,NA
"	Gm29182",0,NA,NA,NA,NA,NA
"	Gm29183",0.391787961,0,0.356795597,0,1,NA
"	Gm29185",0.315450159,0,0.31107913,0,1,NA
"	Gm29186",0.199892628,0,0.299916192,0,1,NA
"	Gm29187",0.15994216,0,0.29454641,0,1,NA
"	Gm29188",0.316974946,0,0.311494574,0,1,NA
"	Gm29190",0,NA,NA,NA,NA,NA
"	Gm29191",0,NA,NA,NA,NA,NA
"	Gm29193",0,NA,NA,NA,NA,NA
"	Gm29194",0.114093138,-0.512428748,0.289110974,-1.772429257,0.076323329,NA
"	Gm29198",0.049927382,0,0.277257014,0,1,NA
"	Gm29200",0.359743245,-0.228534562,0.324448099,-0.704379415,0.481196522,NA
"	Gm29202",0,NA,NA,NA,NA,NA
"	Gm29203",0,NA,NA,NA,NA,NA
"	Gm29204",0,NA,NA,NA,NA,NA
"	Gm29205",0.101357628,0,0.282782358,0,1,NA
"	Gm29206",0,NA,NA,NA,NA,NA
"	Gm29207",0,NA,NA,NA,NA,NA
"	Gm29208",0.71632567,-0.076623909,0.329776241,-0.232351213,0.816265239,NA
"	Gm29209",0,NA,NA,NA,NA,NA
"	Gm29210",0,NA,NA,NA,NA,NA
"	Gm29213",0,NA,NA,NA,NA,NA
"	Gm29215",0.034889117,0,0.277255813,0,1,NA
"	Gm29217",0,NA,NA,NA,NA,NA
"	Gm29219",0,NA,NA,NA,NA,NA
"	Gm29220",0,NA,NA,NA,NA,NA
"	Gm29221",0,NA,NA,NA,NA,NA
"	Gm29222",0,NA,NA,NA,NA,NA
"	Gm29225",0,NA,NA,NA,NA,NA
"	Gm29226",0,NA,NA,NA,NA,NA
"	Gm29229",0.08912685,0,0.280810129,0,1,NA
"	Gm29230",0.160021092,0,0.292691308,0,1,NA
"	Gm29232",0,NA,NA,NA,NA,NA
"	Gm29233",0,NA,NA,NA,NA,NA
"	Gm29234",0.517352988,0,0.390713528,0,1,NA
"	Gm29235",0.181590449,0,0.297863664,0,1,NA
"	Gm29237",0.260416045,0,0.306847794,0,1,NA
"	Gm29242",0.044563425,0,0.277257014,0,1,NA
"	Gm29245",0.406746023,0,0.316110838,0,1,NA
"	Gm29246",0,NA,NA,NA,NA,NA
"	Gm29247",0.101175313,0.224342613,0.285900588,0.784687483,0.432636823,NA
"	Gm29248",0,NA,NA,NA,NA,NA
"	Gm29250",0,NA,NA,NA,NA,NA
"	Gm29252",0.051430246,0,0.277257014,0,1,NA
"	Gm29253",0.11783245,-0.258828902,0.285860866,-0.905436637,0.365234114,NA
"	Gm29254",0.428313426,0,0.407325695,0,1,NA
"	Gm29255",0,NA,NA,NA,NA,NA
"	Gm29260",0.846000009,-0.23888142,0.568076654,-0.42050913,0.674113561,NA
"	Gm29261",0.150572255,0,0.293184859,0,1,NA
"	Gm29264",1.678805218,-0.412665204,0.683474878,-0.603775234,0.545993087,NA
"	Gm29265",0,NA,NA,NA,NA,NA
"	Gm29266",0.445608501,0,0.316306549,0,1,NA
"	Gm2927",0,NA,NA,NA,NA,NA
"	Gm29270",0,NA,NA,NA,NA,NA
"	Gm29271",0,NA,NA,NA,NA,NA
"	Gm29274",0.049927382,0,0.277257014,0,1,NA
"	Gm29275",0,NA,NA,NA,NA,NA
"	Gm29276",0.151750183,0,0.28806373,0,1,NA
"	Gm29277",0,NA,NA,NA,NA,NA
"	Gm29278",0,NA,NA,NA,NA,NA
"	Gm29282",5.516858465,0.532099694,0.748733464,0.710666372,0.477291003,NA
"	Gm29283",0,NA,NA,NA,NA,NA
"	Gm29285",0,NA,NA,NA,NA,NA
"	Gm29286",0,NA,NA,NA,NA,NA
"	Gm29289",0,NA,NA,NA,NA,NA
"	Gm29290",0.282336127,0,0.30984027,0,1,NA
"	Gm29291",0.249061504,0,0.306130576,0,1,NA
"	Gm29292",0.379151958,0,0.458901455,0,1,NA
"	Gm29295",0.183617656,0,0.293520272,0,1,NA
"	Gm29296",0.051430246,0,0.277257014,0,1,NA
"	Gm29297",0,NA,NA,NA,NA,NA
"	Gm29301",0,NA,NA,NA,NA,NA
"	Gm29302",0,NA,NA,NA,NA,NA
"	Gm29303",0,NA,NA,NA,NA,NA
"	Gm29305",0,NA,NA,NA,NA,NA
"	Gm29309",0,NA,NA,NA,NA,NA
"	Gm29311",0,NA,NA,NA,NA,NA
"	Gm29313",0,NA,NA,NA,NA,NA
"	Gm29315",0,NA,NA,NA,NA,NA
"	Gm29316",0,NA,NA,NA,NA,NA
"	Gm29318",0.154290738,0,0.288303695,0,1,NA
"	Gm29321",0,NA,NA,NA,NA,NA
"	Gm29322",1.437262347,0.419373878,0.683272136,0.613772839,0.539365448,NA
"	Gm29323",0.154290738,0,0.288303695,0,1,NA
"	Gm29324",0.094490807,0,0.28099426,0,1,NA
"	Gm29325",1.214217793,-0.289544568,0.660646629,-0.438274496,0.661187312,NA
"	Gm29326",0.532145823,-0.096526471,0.435789563,-0.221497895,0.824704775,NA
"	Gm29327",0,NA,NA,NA,NA,NA
"	Gm29328",0.356294972,0,0.313623238,0,1,NA
"	Gm29329",0,NA,NA,NA,NA,NA
"	Gm2933",0.048325547,0,0.277257014,0,1,NA
"	Gm29331",0,NA,NA,NA,NA,NA
"	Gm29337",0.154290738,0,0.288303695,0,1,NA
"	Gm29338",0,NA,NA,NA,NA,NA
"	Gm29341",0.303244908,0,0.310435487,0,1,NA
"	Gm29342",0,NA,NA,NA,NA,NA
"	Gm29343",0,NA,NA,NA,NA,NA
"	Gm29345",0,NA,NA,NA,NA,NA
"	Gm29346",0.051712318,0,0.277257014,0,1,NA
"	Gm29347",0.192743735,0,0.29817795,0,1,NA
"	Gm29348",0.501790385,0,0.348616796,0,1,NA
"	Gm29349",0,NA,NA,NA,NA,NA
"	Gm29351",0,NA,NA,NA,NA,NA
"	Gm29353",0.092463599,0,0.280960135,0,1,NA
"	Gm29358",0,NA,NA,NA,NA,NA
"	Gm29359",0.154290738,0,0.288303695,0,1,NA
"	Gm29360",0,NA,NA,NA,NA,NA
"	Gm29362",0,NA,NA,NA,NA,NA
"	Gm29363",0,NA,NA,NA,NA,NA
"	Gm29364",0.257683138,0,0.306622149,0,1,NA
"	Gm29367",1.030633217,0,0.547002551,0,1,NA
"	Gm29368",0,NA,NA,NA,NA,NA
"	Gm29370",0,NA,NA,NA,NA,NA
"	Gm29371",1.144971677,-0.086841462,0.657726497,-0.132032786,0.894958359,NA
"	Gm29373",0,NA,NA,NA,NA,NA
"	Gm29374",1.050787169,0,0.611711878,0,1,NA
"	Gm29375",3.925321977,-0.453694961,0.752137036,-0.603207845,0.546370429,NA
"	Gm29379",0,NA,NA,NA,NA,NA
"	Gm29380",0,NA,NA,NA,NA,NA
"	Gm29381",0,NA,NA,NA,NA,NA
"	Gm29384",0.096651093,0,0.28104271,0,1,NA
"	Gm29386",0.049927382,0,0.277257014,0,1,NA
"	Gm29387",0.547506614,-0.119798592,0.441608037,-0.271278106,0.786177144,NA
"	Gm29388",0.271254791,0,0.308682421,0,1,NA
"	Gm29392",0,NA,NA,NA,NA,NA
"	Gm29393",0,NA,NA,NA,NA,NA
"	Gm29394",0.239754689,0.126275445,0.307553811,0.410580005,0.681380528,NA
"	Gm29395",2.503313457,-0.265347236,0.733810687,-0.36160176,0.71764965,NA
"	Gm29398",0.75565748,0,0.535323821,0,1,NA
"	Gm29399",0,NA,NA,NA,NA,NA
"	Gm29404",0,NA,NA,NA,NA,NA
"	Gm29405",0,NA,NA,NA,NA,NA
"	Gm29406",0,NA,NA,NA,NA,NA
"	Gm29408",0.058577026,0,0.277257014,0,1,NA
"	Gm29409",0,NA,NA,NA,NA,NA
"	Gm29414",0.049927382,0,0.277257014,0,1,NA
"	Gm29415",0.044563425,0,0.277257014,0,1,NA
"	Gm29416",0,NA,NA,NA,NA,NA
"	Gm29417",0,NA,NA,NA,NA,NA
"	Gm29418",0.266528417,0,0.308350978,0,1,NA
"	Gm29421",0,NA,NA,NA,NA,NA
"	Gm29423",0,NA,NA,NA,NA,NA
"	Gm29425",0,NA,NA,NA,NA,NA
"	Gm29426",0.034889117,0,0.277255813,0,1,NA
"	Gm29427",0.489714274,0,0.419579169,0,1,NA
"	Gm29430",0.349003974,0,0.337603959,0,1,NA
"	Gm29431",0.103142564,0,0.282962729,0,1,NA
"	Gm29433",0,NA,NA,NA,NA,NA
"	Gm29434",0,NA,NA,NA,NA,NA
"	Gm29436",0.069778234,0,0.280073638,0,1,NA
"	Gm29438",0.787398666,0,0.508123318,0,1,NA
"	Gm29439",0,NA,NA,NA,NA,NA
"	Gm29440",6.77684192,0.753615281,0.719100406,1.047997296,0.294639853,NA
"	Gm29442",0.32326547,0,0.312617898,0,1,NA
"	Gm29443",0.710986377,-0.107693346,0.49748142,-0.216477122,0.828615857,NA
"	Gm29444",0,NA,NA,NA,NA,NA
"	Gm29445",0,NA,NA,NA,NA,NA
"	Gm29446",0,NA,NA,NA,NA,NA
"	Gm29447",0,NA,NA,NA,NA,NA
"	Gm29449",0,NA,NA,NA,NA,NA
"	Gm29450",0,NA,NA,NA,NA,NA
"	Gm29453",0.444140979,0,0.371429648,0,1,NA
"	Gm29455",1.497038047,0,0.642975821,0,1,NA
"	Gm29456",0.210112058,0,0.300931895,0,1,NA
"	Gm29457",0,NA,NA,NA,NA,NA
"	Gm29458",0.102860492,0,0.281333602,0,1,NA
"	Gm29459",0.391046631,-0.170051728,0.31558569,-0.538844862,0.589993906,NA
"	Gm29461",0.208607633,0,0.300786093,0,1,NA
"	Gm29464",0.25709169,0,0.306586417,0,1,NA
"	Gm29466",0,NA,NA,NA,NA,NA
"	Gm29467",0,NA,NA,NA,NA,NA
"	Gm29472",0.049927382,0,0.277257014,0,1,NA
"	Gm29473",0.051712318,0,0.277257014,0,1,NA
"	Gm29477",0.494460733,0.119906276,0.483677787,0.247905277,0.804207697,NA
"	Gm29478",0.245899942,0,0.307016737,0,1,NA
"	Gm29480",2.446548045,-1.589395929,0.724650989,-2.193326101,0.028283892,NA
"	Gm29481",0.198854163,0,0.298666251,0,1,NA
"	Gm29482",0,NA,NA,NA,NA,NA
"	Gm29483",0.585284957,0,0.376159003,0,1,NA
"	Gm29488",0.186768362,0,0.300561879,0,1,NA
"	Gm29491",0.207638038,0,0.299649518,0,1,NA
"	Gm29497",0,NA,NA,NA,NA,NA
"	Gm29498",0,NA,NA,NA,NA,NA
"	Gm29500",0.034889117,0,0.277255813,0,1,NA
"	Gm29501",0.46754165,0,0.379955258,0,1,NA
"	Gm29502",0.636272001,-0.128190863,0.509853762,-0.251426727,0.801484206,NA
"	Gm29504",0,NA,NA,NA,NA,NA
"	Gm29506",0.503160514,0,0.423887968,0,1,NA
"	Gm29507",0.943728954,0,0.483796746,0,1,NA
"	Gm29508",0.525817179,-0.175673386,0.319539608,-0.549770301,0.582476932,NA
"	Gm29509",0.087335585,0.427104149,0.28555427,1.495702195,0.134731278,NA
"	Gm29511",0,NA,NA,NA,NA,NA
"	Gm29513",0,NA,NA,NA,NA,NA
"	Gm29514",0.942805501,0,0.549471708,0,1,NA
"	Gm29515",0.489377526,-0.394643396,0.323305663,-1.220651048,0.22221817,NA
"	Gm29520",0.420395832,0,0.320000393,0,1,NA
"	Gm29521",0.257151231,0,0.301721613,0,1,NA
"	Gm29522",0.034889117,0,0.277255813,0,1,NA
"	Gm29527",0.197417838,0,0.300756587,0,1,NA
"	Gm29529",0.23730716,0,0.303130355,0,1,NA
"	Gm29530",0.40299341,0,0.315415249,0,1,NA
"	Gm29531",0,NA,NA,NA,NA,NA
"	Gm29532",0,NA,NA,NA,NA,NA
"	Gm29536",0.39274498,-0.305608915,0.316445656,-0.965754809,0.334166886,NA
"	Gm29537",0.048325547,0,0.277257014,0,1,NA
