gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Gm15457",1.201778712,0.263254356,0.626348284,0.420300276,0.674266108,NA
"	Gm15458",0.355330463,-0.287253175,0.313094984,-0.917463357,0.358899886,NA
"	Gm15461",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm15462",0.820513562,0.437105151,0.586285529,0.745549957,0.455939323,NA
"	Gm15469",0.1548249,0,0.289220814,0,1,NA
"	Gm15475",1.510105721,-0.079347097,0.628643889,-0.126219468,0.899558201,NA
"	Gm15477",1.520000134,0.157583368,0.663785951,0.237400879,0.812345808,NA
"	Gm15478",1.078118043,0.10089316,0.652157979,0.154706626,0.877052606,NA
"	Gm15479",0.245476915,0,0.302436673,0,1,NA
"	Gm15482",0.318034225,0,0.303119433,0,1,NA
"	Gm15485",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm15486",0.175862236,0.168179058,0.295980638,0.56820966,0.569892613,NA
"	Gm15491",0.055603502,0,0.276955175,0,1,NA
"	Gm15494",0.192100889,-0.15681316,0.298925816,-0.524588884,0.599869016,NA
"	Gm15496",0.54240846,0.243674722,0.430212707,0.566405218,0.571118348,NA
"	Gm15499",0.134743881,0.382657849,0.287749668,1.329828984,0.183574624,NA
"	Gm15503",1.012047278,0.234134896,0.627015516,0.373411646,0.708842093,NA
"	Gm15507",0.205720984,0,0.29163791,0,1,NA
"	Gm15509",0.8369241,-0.145934391,0.470109839,-0.310426157,0.756236906,NA
"	Gm15510",2.35134209,0.841999926,0.749914573,1.122794458,0.2615248,NA
"	Gm15511",0.099854764,0.446327961,0.281876035,1.583419325,0.113325921,NA
"	Gm15512",0.263684464,0,0.303627682,0,1,NA
"	Gm15517",0,NA,NA,NA,NA,NA
"	Gm15520",0.765698815,0.337737731,0.579926747,0.582379987,0.560310759,NA
"	Gm15521",0.215256342,0,0.297596018,0,1,NA
"	Gm15522",0.393853282,-0.010552541,0.373988145,-0.028216244,0.977489681,NA
"	Gm15523",1.363031273,0.787720769,0.57491351,1.370155257,0.170638442,NA
"	Gm15524",0.254328603,0,0.302230725,0,1,NA
"	Gm15527",0.460711797,0,0.36955455,0,1,NA
"	Gm1553",0.189872528,0.157615185,0.298605875,0.527836854,0.597612576,NA
"	Gm15533",0.169829406,-0.171364313,0.29531924,-0.580268029,0.561733884,NA
"	Gm15540",0.102860492,0,0.276955175,0,1,NA
"	Gm15543",0.790598127,-0.889001128,0.544879962,-1.631554085,0.102773457,NA
"	Gm15551",0.16597499,0.18003603,0.292989665,0.614479117,0.538898769,NA
"	Gm15555",0,NA,NA,NA,NA,NA
"	Gm15556",0.308837579,0,0.308400765,0,1,NA
"	Gm15557",0.255648366,0.142420095,0.302316543,0.471095938,0.637572225,NA
"	Gm15558",2.581542267,-0.252397133,0.698196479,-0.361498719,0.717726663,NA
"	Gm15559",1.288789375,-0.959485228,0.649301751,-1.477718528,0.139483133,NA
"	Gm15561",0.199709527,0.582381452,0.296856133,1.961830619,0.049782208,NA
"	Gm15562",0.338960167,0.330795369,0.312675729,1.057950261,0.290078119,NA
"	Gm15563",0.92545215,-0.502284803,0.603801802,-0.831870328,0.405482142,NA
"	Gm15567",0.761440639,-0.248219967,0.553071655,-0.448802547,0.653574101,NA
"	Gm15569",0.956583422,0.583768173,0.588956719,0.991190276,0.321592678,NA
"	Gm15577",0.828337376,0,0.392141166,0,1,NA
"	Gm15579",0.736222694,0.583612873,0.569393784,1.024972329,0.305376244,NA
"	Gm15581",1.346646056,0.296846638,0.540782926,0.548920137,0.583060258,NA
"	Gm15582",0.914330557,0.225195135,0.536845021,0.419478855,0.674866205,NA
"	Gm15584",0.238970643,0,0.298652475,0,1,NA
"	Gm15585",0.560316427,0.273443235,0.530471123,0.515472423,0.606222935,NA
"	Gm15587",1.032605695,-0.167022994,0.559182455,-0.298691406,0.765175515,NA
"	Gm15589",0,NA,NA,NA,NA,NA
"	Gm15591",2.379494629,0.397007963,0.731202423,0.542952199,0.587162715,NA
"	Gm15592",0.421681884,0.088566023,0.314846243,0.281299284,0.77848086,NA
"	Gm15594",0.678833617,0.506308236,0.491120593,1.030924468,0.302576242,NA
"	Gm15597",0.314280198,0.1148102,0.31957747,0.359256239,0.719403408,NA
"	Gm15598",0.034889117,0,0.276955175,0,1,NA
"	Gm156",1.385835762,0.122779505,0.564283553,0.217584767,0.827752654,NA
"	Gm15600",0.241981263,0.121947797,0.304405319,0.400609942,0.688707325,NA
"	Gm15606",0.618974514,-0.147770425,0.456984746,-0.323359643,0.746422889,NA
"	Gm15608",0.774071797,-0.017230662,0.480007218,-0.035896673,0.971364749,NA
"	Gm15609",1.599728271,0.045751548,0.65599388,0.069743864,0.944397528,NA
"	Gm15611",0.551286043,0.742305849,0.501894863,1.479006669,0.139138532,NA
"	Gm15612",0.570750066,-0.026218759,0.384408523,-0.068205456,0.945622084,NA
"	Gm15614",1.079875168,1.089069083,0.58524518,1.860876638,0.0627616,NA
"	Gm15619",0.240063919,0.256319319,0.30468077,0.841271734,0.400195722,NA
"	Gm15622",0.26558415,0,0.305991694,0,1,NA
"	Gm15624",1.609943857,0.084437632,0.597638784,0.141285396,0.887644486,NA
"	Gm15627",0.162507151,0,0.290454742,0,1,NA
"	Gm15628",0,NA,NA,NA,NA,NA
"	Gm15629",0.076848831,0,0.276955175,0,1,NA
"	Gm15631",1.058358284,0.598939537,0.632819232,0.946462286,0.343912849,NA
"	Gm15632",0.247726263,0.362087816,0.305482687,1.185297338,0.235899905,NA
"	Gm15635",0.544518727,-0.139582918,0.318605502,-0.438105799,0.661309591,NA
"	Gm15637",0.232084608,0.123131161,0.304101871,0.404901032,0.68555026,NA
"	Gm15638",1.855494326,-0.232434215,0.688605779,-0.337543224,0.735707434,NA
"	Gm15640",0.418490477,0.490697283,0.389736206,1.259049776,0.208012353,NA
"	Gm15641",0.254046531,0,0.300857107,0,1,NA
"	Gm15642",0,NA,NA,NA,NA,NA
"	Gm15643",0.171417934,0.170351635,0.295436107,0.576610749,0.564202436,NA
"	Gm15646",0,NA,NA,NA,NA,NA
"	Gm15647",0.195324091,0,0.295379102,0,1,NA
"	Gm15648",0,NA,NA,NA,NA,NA
"	Gm15650",0.469629333,0.744040259,0.478251407,1.555751322,0.119767237,NA
"	Gm15655",0,NA,NA,NA,NA,NA
"	Gm15656",0.265101114,0.13965705,0.30298298,0.460940248,0.644841475,NA
"	Gm15657",0.111321234,0,0.277776552,0,1,NA
"	Gm15658",0.140557096,0.346587334,0.288766322,1.200234612,0.230048237,NA
"	Gm15663",1.315531137,0,0.592542151,0,1,NA
"	Gm15668",0.473347656,-0.081498076,0.316458558,-0.257531593,0.79676843,NA
"	Gm15669",0.411022167,0.304553539,0.33862815,0.899374547,0.368453192,NA
"	Gm15671",0.512895991,0.232167773,0.391505907,0.593012184,0.553172998,NA
"	Gm15674",0.429638663,-0.015801495,0.402909769,-0.039218446,0.968716227,NA
"	Gm15677",0,NA,NA,NA,NA,NA
"	Gm15679",0.330361092,-0.230702404,0.311711205,-0.74011585,0.459229702,NA
"	Gm15680",0.144418188,0.534554035,0.288154763,1.855093524,0.063582872,NA
"	Gm15684",1.60215471,0.422840859,0.679214933,0.622543526,0.533584533,NA
"	Gm15687",0,NA,NA,NA,NA,NA
"	Gm15688",0.827900168,-0.026088455,0.428251975,-0.060918469,0.95142414,NA
"	Gm15689",0.102860492,0,0.276955175,0,1,NA
"	Gm15690",0.795958977,0.218820666,0.606550548,0.360762456,0.718277031,NA
"	Gm15691",0.210447358,0,0.29218125,0,1,NA
"	Gm15698",0.405387164,0.442581886,0.422183054,1.048317506,0.294492347,NA
"	Gm15699",0,NA,NA,NA,NA,NA
"	Gm15700",0.273133994,0.126547214,0.306110272,0.41340401,0.679310637,NA
"	Gm15701",0.05615662,0,0.276955175,0,1,NA
"	Gm15704",0.971684967,0.003149173,0.505479921,0.006230065,0.995029159,NA
"	Gm15713",0.438671094,0.103463944,0.348036311,0.297279164,0.766253388,NA
"	Gm15716",0.051712318,0,0.276955175,0,1,NA
"	Gm15717",0.266686588,0,0.303260942,0,1,NA
"	Gm15718",1.269717715,0.631398816,0.690049693,0.91500485,0.360189084,NA
"	Gm15721",0.709274032,0,0.498552934,0,1,NA
"	Gm15722",0.250284409,0.132668633,0.301640784,0.439823259,0.660065121,NA
"	Gm15723",0.350451336,0.182757836,0.311558327,0.586592685,0.557477297,NA
"	Gm15726",0.200102344,-0.298780783,0.299050566,-0.99909787,0.317747283,NA
"	Gm15729",0.388611778,0.245731084,0.372350141,0.659946263,0.509288315,NA
"	Gm15731",1.336329611,0.682285101,0.646777103,1.0548999,0.291471108,NA
"	Gm15734",0.140557096,0.346587334,0.288766322,1.200234612,0.230048237,NA
"	Gm15735",1.059917448,0.510209697,0.575129235,0.887121826,0.375013314,NA
"	Gm15736",0.138031681,0,0.286020152,0,1,NA
"	Gm15737",1.492596524,-0.030751753,0.598730385,-0.051361603,0.95903738,NA
"	Gm15738",0.302471048,0.220710017,0.309134039,0.713962194,0.475250557,NA
"	Gm15742",0.149656436,0,0.286095923,0,1,NA
"	Gm15749",0.335531881,0.255825748,0.369550426,0.692262085,0.488772756,NA
"	Gm15751",1.46321333,-0.373939333,0.593104184,-0.630478325,0.528381679,NA
"	Gm15755",0,NA,NA,NA,NA,NA
"	Gm15756",0.30315798,0.109460623,0.307581561,0.355875115,0.721934093,NA
"	Gm15758",0.034889117,0,0.276955175,0,1,NA
"	Gm15759",0.768947909,-0.131549667,0.478282141,-0.275046161,0.783280774,NA
"	Gm15762",0.051712318,0,0.276955175,0,1,NA
"	Gm15767",0.257151231,0,0.297930907,0,1,NA
"	Gm15774",0.474249454,0,0.382602561,0,1,NA
"	Gm15775",0.836058091,-0.511901094,0.55898261,-0.915772843,0.35978605,NA
"	Gm15777",0.620271303,0,0.388132657,0,1,NA
"	Gm15788",0.696939859,0,0.552098275,0,1,NA
"	Gm15792",0.192269414,0.27519196,0.299053278,0.92021048,0.357462779,NA
"	Gm15802",0,NA,NA,NA,NA,NA
"	Gm15809",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm15810",0.193906229,0,0.293488018,0,1,NA
"	Gm15813",0.446731968,0.184709328,0.43212861,0.427440636,0.669058415,NA
"	Gm15816",0.187676991,0.163610985,0.297120437,0.55065544,0.581869897,NA
"	Gm15818",0.334776956,0.259557748,0.312229151,0.8313053,0.405801181,NA
"	Gm15819",0.403828676,0.256261024,0.314592611,0.814580554,0.415312445,NA
"	Gm15821",0.20609216,0.134546163,0.30115307,0.44677002,0.65504112,NA
"	Gm15825",0.152432363,0.173434663,0.29081631,0.596371858,0.550926836,NA
"	Gm15829",2.266503293,-0.112357549,0.737006787,-0.152451173,0.878831099,NA
"	Gm15831",0.352596421,-0.015707476,0.320650513,-0.048986279,0.960930231,NA
"	Gm15835",0.508780984,-0.20748805,0.462475894,-0.448646195,0.653686904,NA
"	Gm15839",0.693539167,0.223311475,0.553708034,0.403301852,0.68672618,NA
"	Gm15841",0,NA,NA,NA,NA,NA
"	Gm15845",0.213149837,-0.173207939,0.300463414,-0.576469316,0.564298004,NA
"	Gm15848",0.722439541,-0.293225975,0.472040636,-0.621187994,0.534475938,NA
"	Gm15849",0.312354225,0.101660867,0.309541451,0.328424082,0.742591037,NA
"	Gm15850",1.81793964,-0.242444072,0.680957278,-0.356034189,0.721814962,NA
"	Gm15851",0.155734063,0,0.287206723,0,1,NA
"	Gm15852",0.051712318,0,0.276955175,0,1,NA
"	Gm15856",2.501499798,0.211156583,0.711187858,0.296906901,0.766537587,NA
"	Gm15857",0.545665006,0.361586029,0.430115242,0.840672437,0.400531466,NA
"	Gm15862",0.208944494,0.162176173,0.297476998,0.545172145,0.585635128,NA
"	Gm15864",0.101357628,0.234659804,0.280281963,0.837227632,0.402464628,NA
"	Gm15866",0.217369269,0,0.296787974,0,1,NA
"	Gm15867",0.254046531,0,0.300857107,0,1,NA
"	Gm15868",0.298229881,0.307016442,0.30954363,0.991835762,0.321277649,NA
"	Gm1587",0.295827971,0.171609077,0.310719052,0.552296604,0.580745157,NA
"	Gm15870",0.409050525,-0.092211334,0.31407911,-0.2935927,0.769069155,NA
"	Gm15872",0.586177735,0.810511968,0.483123576,1.677649378,0.093415567,NA
"	Gm15873",0.500102097,0.126691413,0.401142378,0.315826549,0.752134166,NA
"	Gm15875",0.311234552,0,0.308506877,0,1,NA
"	Gm15880",1.238136957,-0.469037499,0.62874932,-0.745984901,0.455676536,NA
"	Gm15882",0.421117249,0.133416526,0.367924987,0.362618822,0.716889648,NA
"	Gm15883",0.682382482,0,0.436557697,0,1,NA
"	Gm15884",0.338611922,-0.431191978,0.31178615,-1.382973481,0.166672997,NA
"	Gm15886",0.859325425,0.391297549,0.589390417,0.663902123,0.506752957,NA
"	Gm15888",0,NA,NA,NA,NA,NA
"	Gm15889",0.197945,0.140920989,0.299489319,0.470537611,0.63797097,NA
"	Gm15890",2.44687083,0.125048333,0.738057713,0.169428936,0.865459265,NA
"	Gm15891",0.048325547,0,0.276955175,0,1,NA
"	Gm15893",1.247536932,0.181818354,0.625771199,0.290550851,0.771394854,NA
"	Gm15894",0.616152027,0.720642511,0.532486733,1.353352988,0.175942889,NA
"	Gm15895",0.610327649,0.086793128,0.422687992,0.205336156,0.837309497,NA
"	Gm15898",0.6685932,0,0.31694427,0,1,NA
"	Gm15902",0.079452542,0.228812107,0.278295138,0.822192254,0.410967486,NA
"	Gm15904",0.246529287,0.120490969,0.304778313,0.395339707,0.692592199,NA
"	Gm15906",0.08912685,0.426273539,0.280826027,1.517927464,0.129032686,NA
"	Gm15907",1.245072735,0.133989661,0.560771712,0.238937982,0.811153673,NA
"	Gm15908",0.210676202,0,0.297132002,0,1,NA
"	Gm15910",1.239509303,0.178344305,0.651082674,0.273919599,0.78414641,NA
"	Gm15911",0.425447391,-0.10234427,0.315151523,-0.324746234,0.74537314,NA
"	Gm15915",0.707214563,0.240608375,0.438075175,0.549239922,0.582840811,NA
"	Gm15917",0.449514572,-0.224178375,0.370877009,-0.604454763,0.545541336,NA
"	Gm15918",0.265605958,0.307897084,0.307762242,1.000438138,0.317098521,NA
"	Gm15929",0.541222816,-0.344589164,0.496203058,-0.694451915,0.487398846,NA
"	Gm15932",0.187209554,0.159499162,0.298140412,0.534980014,0.592663678,NA
"	Gm15934",0.048325547,0,0.276955175,0,1,NA
"	Gm15935",0,NA,NA,NA,NA,NA
"	Gm15938",1.36169512,-0.209431701,0.69360621,-0.301946116,0.76269314,NA
"	Gm15939",0.192288012,0,0.296342638,0,1,NA
"	Gm15940",0.145862777,-0.541368091,0.288183089,-1.878556069,0.060305134,NA
"	Gm15941",0.485190191,-0.137148204,0.432074435,-0.317418002,0.750926449,NA
"	Gm15942",0.393397976,0.101574933,0.311908342,0.325656352,0.744684371,NA
"	Gm15943",0.675286967,0.382029286,0.501203598,0.76222375,0.445926473,NA
"	Gm15945",0.412159485,0.160782894,0.428288915,0.375407553,0.707357388,NA
"	Gm15947",0.478299708,0,0.376294261,0,1,NA
"	Gm15948",0.079452542,0.228812107,0.278295138,0.822192254,0.410967486,NA
"	Gm15949",0,NA,NA,NA,NA,NA
"	Gm15954",0.051712318,0,0.276955175,0,1,NA
"	Gm15956",1.083133205,0.2480417,0.647516194,0.383066405,0.701670528,NA
"	Gm15958",0.784587251,-0.187202606,0.520455765,-0.359689753,0.719079156,NA
"	Gm15961",0.363053476,0,0.311277583,0,1,NA
"	Gm15962",0.344058393,-0.024279464,0.312793044,-0.077621497,0.938129142,NA
"	Gm15963",0.608441109,0,0.350005845,0,1,NA
"	Gm15964",2.334859074,0.636817778,0.738156942,0.862713256,0.388295142,NA
"	Gm15965",0.996223882,-0.406983331,0.553622323,-0.735128109,0.462261477,NA
"	Gm15966",0.35550313,0.290249879,0.311752915,0.93102539,0.35184043,NA
"	Gm15969",0.069778234,0,0.276955175,0,1,NA
"	Gm15978",0.70170445,0.157490964,0.36821985,0.427709055,0.668862956,NA
"	Gm15979",0.097944118,0,0.277414957,0,1,NA
"	Gm15984",0.32734182,0.080616307,0.329294942,0.244814896,0.80659976,NA
"	Gm15985",0.192514771,-0.1601261,0.298110982,-0.537135864,0.591173769,NA
"	Gm15990",1.178945158,-0.489729835,0.5049939,-0.969773764,0.332159273,NA
"	Gm15991",0.152787874,0.195416274,0.28903998,0.676087349,0.498985188,NA
"	Gm15992",0.059890988,0,0.276955175,0,1,NA
"	Gm15995",0,NA,NA,NA,NA,NA
"	Gm15996",0,NA,NA,NA,NA,NA
"	Gm15997",0.99162884,0.44351694,0.512417545,0.865538161,0.38674348,NA
"	Gm15998",0.55655614,0.199008632,0.408878564,0.486718185,0.626458057,NA
"	Gm15999",0.5959158,0,0.487856139,0,1,NA
"	Gm16000",0.051712318,0,0.276955175,0,1,NA
"	Gm16004",0.109292776,-0.236408041,0.27920271,-0.846725452,0.397148169,NA
"	Gm16006",0.107033748,0,0.277711611,0,1,NA
"	Gm16010",0.72352453,0.142148029,0.555723012,0.255789352,0.798113496,NA
"	Gm16013",0.205720984,0,0.29163791,0,1,NA
"	Gm16014",0.222136948,0,0.299580978,0,1,NA
"	Gm16015",0.20390463,-0.172876165,0.300536476,-0.575225237,0.565138977,NA
"	Gm16019",0,NA,NA,NA,NA,NA
"	Gm16024",0.869317201,-0.729371417,0.632927189,-1.152378078,0.249165745,NA
"	Gm16025",0.661303555,0.177037734,0.524962109,0.337239072,0.735936686,NA
"	Gm16028",0.457535646,-0.165263567,0.315650145,-0.523565628,0.600580693,NA
"	Gm16029",0.627983127,-0.328068813,0.491321762,-0.667727013,0.504307864,NA
"	Gm16031",0.137749609,0,0.283461542,0,1,NA
"	Gm16033",0,NA,NA,NA,NA,NA
"	Gm16034",0,NA,NA,NA,NA,NA
"	Gm16035",0.157929599,0,0.289735999,0,1,NA
"	Gm16036",0.520702,0.002249772,0.442759076,0.005081255,0.995945763,NA
"	Gm16041",0.864441634,0.25132088,0.389516664,0.645212139,0.518789721,NA
"	Gm16043",0.057046569,0,0.276955175,0,1,NA
"	Gm16045",1.018483437,1.10467202,0.66827938,1.653009284,0.098328974,NA
"	Gm16046",2.308109914,-0.434713376,0.721148812,-0.602806757,0.546637251,NA
"	Gm16048",0.097944118,0,0.277414957,0,1,NA
"	Gm16049",0.102860492,0,0.276955175,0,1,NA
"	Gm1604a",0,NA,NA,NA,NA,NA
"	Gm1604b",0.049927382,0.246581753,0.276955175,0.890330909,0.373288229,NA
"	Gm16050",0.354813276,0,0.307978624,0,1,NA
"	Gm16052",0,NA,NA,NA,NA,NA
"	Gm16054",0.053625783,0,0.276955175,0,1,NA
"	Gm16055",0,NA,NA,NA,NA,NA
"	Gm16058",0.297758994,-0.107058281,0.310978097,-0.344263093,0.730648437,NA
"	Gm16059",1.185956786,-0.53018142,0.618474002,-0.85724124,0.391311575,NA
"	Gm16063",0.953859147,0.249853902,0.530250772,0.471199506,0.637498272,NA
"	Gm16064",0.078450666,0.247654897,0.278277976,0.889955075,0.373490009,NA
"	Gm16068",0.591167936,-0.01689333,0.389632243,-0.043357114,0.965416864,NA
"	Gm16069",0.777536546,0.12256772,0.614558268,0.199440357,0.841918294,NA
"	Gm16070",1.9583809,-0.224462785,0.72052521,-0.311526623,0.755400307,NA
"	Gm16075",0.252642638,0.366105597,0.305121382,1.199868704,0.230190336,NA
"	Gm16076",0.143479963,0,0.286957607,0,1,NA
"	Gm16079",0.616100931,0.358515999,0.505204724,0.709644986,0.477924315,NA
"	Gm16080",0.58310634,0.492054607,0.506022679,0.972396351,0.330853407,NA
"	Gm16081",0.643285884,-0.259574362,0.493616707,-0.525862189,0.598983962,NA
"	Gm16087",0.513802105,-0.189913784,0.480340283,-0.395373428,0.692567316,NA
"	Gm16090",0.320228154,0.110658477,0.309823432,0.357166263,0.720967341,NA
"	Gm16092",0.463104648,-0.08171475,0.316410815,-0.258255238,0.79620993,NA
"	Gm16093",0.034889117,0,0.276955175,0,1,NA
"	Gm16094",0.429177649,-0.311319172,0.433686513,-0.717843794,0.472853607,NA
"	Gm16095",0.300377302,0.221768063,0.309003877,0.717686993,0.472950305,NA
"	Gm16096",0.589358229,0.432898689,0.4915401,0.880698621,0.378480963,NA
"	Gm16098",0.193235522,-0.146892008,0.30093421,-0.488120005,0.625464842,NA
"	Gm16099",0.470301067,-0.102841761,0.315054624,-0.326425177,0.744102692,NA
"	Gm16105",0.101357628,0.234659804,0.280281963,0.837227632,0.402464628,NA
"	Gm16110",0.278174731,0.128192799,0.305720888,0.419313184,0.674987263,NA
"	Gm16116",0.262723821,0,0.302951158,0,1,NA
"	Gm16117",0.258074374,-0.147031266,0.306100737,-0.480336204,0.63098835,NA
"	Gm16118",0.483913569,-0.237194016,0.398676809,-0.59495313,0.551874801,NA
"	Gm16120",0.666159382,-0.123118353,0.435239524,-0.282874936,0.777272708,NA
"	Gm16121",2.047782608,-0.042344514,0.652210404,-0.064924623,0.948234016,NA
"	Gm16122",0.654310974,-0.22027146,0.539381465,-0.408377881,0.68299627,NA
"	Gm16126",0.463897002,0.320792391,0.376193222,0.852733044,0.393807362,NA
"	Gm16127",0,NA,NA,NA,NA,NA
"	Gm16130",1.676120138,0.324812867,0.646450421,0.502455961,0.615346823,NA
"	Gm16131",0.205720984,0,0.29163791,0,1,NA
"	Gm16132",0.333254803,-0.015853465,0.311478488,-0.050897463,0.959407227,NA
"	Gm16133",0.151186039,0,0.286363903,0,1,NA
"	Gm16135",0.785167597,0.446019872,0.526795912,0.846665402,0.397181648,NA
"	Gm16136",0.107586866,0,0.277062718,0,1,NA
"	Gm16137",1.032396158,0.462640352,0.626920093,0.737957449,0.460540307,NA
"	Gm16140",0.414859266,0.246868584,0.31536281,0.78280817,0.433739769,NA
"	Gm16141",0.351988536,-0.024990845,0.319642488,-0.07818374,0.937681896,NA
"	Gm16142",0.567232124,0.204184015,0.446846368,0.456944555,0.647710898,NA
"	Gm16143",0,NA,NA,NA,NA,NA
"	Gm16144",0.516876428,0.00259798,0.369876076,0.007023919,0.99439577,NA
"	Gm16145",0.191987342,0.284309438,0.297769078,0.954798396,0.339679659,NA
"	Gm16146",1.581634363,0.746894843,0.699808132,1.067285172,0.285843082,NA
"	Gm16150",1.190811293,-0.244958177,0.618059079,-0.396334566,0.691858231,NA
"	Gm16151",0.034889117,0,0.276955175,0,1,NA
"	Gm16152",2.091900553,0.062039605,0.736369942,0.084250594,0.932857193,NA
"	Gm16155",0.139054231,0.528456119,0.287576933,1.837616507,0.066118935,NA
"	Gm16156",0.198703617,-0.176840803,0.299660863,-0.590136467,0.555099162,NA
"	Gm16158",0.135358649,0.352289136,0.287922562,1.223555158,0.221120085,NA
"	Gm16159",0.343470594,0,0.307024735,0,1,NA
"	Gm16160",0.71021143,-0.099749209,0.445891752,-0.223707232,0.822985119,NA
"	Gm16161",0.66721989,0,0.46144218,0,1,NA
"	Gm16163",1.04952948,-0.185371527,0.625490119,-0.296362039,0.766953612,NA
"	Gm16168",0.15779632,0.184525279,0.291844969,0.632271576,0.527209434,NA
"	Gm16169",0.312777618,0.17576481,0.322064479,0.545744165,0.585241809,NA
"	Gm16170",0.446583245,0.257638785,0.404858354,0.636367713,0.52453678,NA
"	Gm16172",0.288935648,0,0.305551788,0,1,NA
"	Gm16175",0.151750183,0,0.282422273,0,1,NA
"	Gm16178",0.688877613,-0.003480999,0.533592531,-0.006523703,0.994794875,NA
"	Gm16180",0.19062318,0,0.295816103,0,1,NA
"	Gm16181",1.061740232,0.907278311,0.656423137,1.38215468,0.166924212,NA
"	Gm16183",0.675136425,0.275527839,0.473154786,0.582320727,0.560350667,NA
"	Gm16188",0.053625783,0,0.276955175,0,1,NA
"	Gm16189",0.374744044,0.001032108,0.329697057,0.003130475,0.997502246,NA
"	Gm16191",0.051430246,0,0.276955175,0,1,NA
"	Gm16192",0.097436995,0.2201347,0.279708892,0.787013592,0.43127391,NA
"	Gm16193",0.053625783,0,0.276955175,0,1,NA
"	Gm16194",0.268889143,-0.138737976,0.30783424,-0.450690526,0.652212611,NA
"	Gm16195",0.358954328,0.075107798,0.313685711,0.239436464,0.810767158,NA
"	Gm16196",2.276915246,-0.501538945,0.713431215,-0.702995516,0.482058544,NA
"	Gm16208",0.211451338,0,0.296276929,0,1,NA
"	Gm16211",0.107586866,0,0.277062718,0,1,NA
"	Gm16212",0.473807164,-0.079206787,0.316962616,-0.249893151,0.80266998,NA
"	Gm16217",0.249636909,0.61031295,0.302622646,2.016745799,0.043722048,NA
"	Gm16220",0.17770547,0.300515658,0.297270817,1.010915436,0.312056905,NA
"	Gm16223",0.70538985,0.474207754,0.585169305,0.810377014,0.417723525,NA
"	Gm16226",0.331375413,0.27562922,0.311547842,0.884709131,0.37631353,NA
"	Gm16227",0,NA,NA,NA,NA,NA
"	Gm16229",0.051430246,0,0.276955175,0,1,NA
"	Gm16230",1.966492295,-0.014197091,0.688683319,-0.020614832,0.983552909,NA
"	Gm16231",0.548075724,-0.412348016,0.403559936,-1.021776395,0.306886744,NA
"	Gm16233",0.508217565,0.489179477,0.41985588,1.165112841,0.24397332,NA
"	Gm16234",1.972003312,-1.029331328,0.697902812,-1.474892077,0.140241561,NA
"	Gm16235",1.844744888,0.059493233,0.661700127,0.089909659,0.928359005,NA
"	Gm16237",0.691681589,-0.152327285,0.366399683,-0.415740765,0.677599708,NA
"	Gm16239",0.958013771,0.39469796,0.59757067,0.660504237,0.5089303,NA
"	Gm16240",0.308249765,-0.113133329,0.309323607,-0.365744245,0.714555927,NA
"	Gm16243",0.2959261,0,0.305684048,0,1,NA
"	Gm16246",0.652967372,0.466310016,0.504209445,0.924833955,0.355052285,NA
"	Gm16248",0.251618254,0.1158872,0.307333786,0.377072763,0.706119532,NA
"	Gm16249",0.412416713,0.092402901,0.313985592,0.294290259,0.768536116,NA
"	Gm16251",1.949358632,-0.957816632,0.732646063,-1.30733881,0.191097669,NA
"	Gm16252",0.335883969,0.10776636,0.310490249,0.347084522,0.728527821,NA
"	Gm16253",1.440254448,0.11492267,0.676900612,0.169777761,0.865184917,NA
"	Gm16262",0.452554234,0,0.373263367,0,1,NA
"	Gm16263",0.803868492,0.575608735,0.4578467,1.25720844,0.208678168,NA
"	Gm16268",0.508194852,0,0.325935789,0,1,NA
"	Gm1627",0.812723094,0,0.345970642,0,1,NA
"	Gm16271",0.131003378,0,0.280103073,0,1,NA
"	Gm16272",0.283844261,0,0.307338965,0,1,NA
"	Gm16275",0.392930538,0.09283108,0.313889245,0.295744697,0.76742506,NA
"	Gm16277",0,NA,NA,NA,NA,NA
"	Gm16278",0.242590781,0,0.302266557,0,1,NA
"	Gm16279",1.817611125,0.700967354,0.727826281,0.963097065,0.335498815,NA
"	Gm16280",0.247051628,0.117686486,0.305493806,0.385233623,0.700064334,NA
"	Gm16282",0,NA,NA,NA,NA,NA
"	Gm16291",0.761134992,0.255501033,0.500346012,0.510648685,0.609597079,NA
"	Gm16294",0.376053346,0.181887437,0.313817813,0.579595641,0.562187333,NA
"	Gm16295",0,NA,NA,NA,NA,NA
"	Gm16306",0.317348618,0.099810104,0.310003789,0.321964143,0.747479859,NA
"	Gm16308",0.051430246,0,0.276955175,0,1,NA
"	Gm16310",0.79416158,-0.027986666,0.578223237,-0.048401143,0.961396548,NA
"	Gm16311",0.099755793,0,0.277421228,0,1,NA
"	Gm16312",0,NA,NA,NA,NA,NA
"	Gm16314",2.506725332,-0.812173976,0.705255865,-1.151601874,0.249484711,NA
"	Gm16315",0.61691634,-0.187735123,0.481322169,-0.390040465,0.696506625,NA
"	Gm16316",0.650844322,-0.342342601,0.434882375,-0.787207348,0.431160496,NA
"	Gm16321",0.406243522,0,0.310476589,0,1,NA
